timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol,change
2026-02-07 10:00:00,1.19e-05,1.2e-05,1.18e-05,1.18e-05,4358942376.0,1770461999999,51752.4492546,508,1537703877,18283.1111120,0,1000WHYUSDT,-0.84
2026-02-07 11:00:00,1.18e-05,1.19e-05,1.18e-05,1.18e-05,1184215224.0,1770465599999,14021.4675923,401,813752025,9650.0018441,0,1000WHYUSDT,0.0
2026-02-07 12:00:00,1.19e-05,1.23e-05,1.18e-05,1.21e-05,1993414396.0,1770469199999,24035.6266781,767,1422405100,17124.7105787,0,1000WHYUSDT,1.68
2026-02-07 13:00:00,1.22e-05,1.22e-05,1.2e-05,1.21e-05,1467622879.0,1770472799999,17763.0158747,482,377881438,4586.4671595,0,1000WHYUSDT,-0.82
2026-02-07 14:00:00,1.21e-05,1.21e-05,1.19e-05,1.2e-05,1394062626.0,1770476399999,16739.1512082,458,479971163,5788.0536866,0,1000WHYUSDT,-0.83
2026-02-07 15:00:00,1.19e-05,1.21e-05,1.19e-05,1.2e-05,1499930062.0,1770479999999,17996.8019223,486,1038867289,12480.5696053,0,1000WHYUSDT,0.84
2026-02-07 16:00:00,1.2e-05,1.22e-05,1.19e-05,1.2e-05,1881513418.0,1770483599999,22684.7017847,530,1149805860,13890.8621494,0,1000WHYUSDT,0.0
2026-02-07 17:00:00,1.2e-05,1.22e-05,1.2e-05,1.21e-05,1292384280.0,1770487199999,15648.3308005,401,950320478,11521.4762953,0,1000WHYUSDT,0.83
2026-02-07 18:00:00,1.21e-05,1.23e-05,1.21e-05,1.22e-05,1502749957.0,1770490799999,18312.9549275,600,841723683,10275.9464576,0,1000WHYUSDT,0.83
2026-02-07 19:00:00,1.22e-05,1.23e-05,1.21e-05,1.23e-05,1144073685.0,1770494399999,13983.8325529,419,588420289,7212.8778733,0,1000WHYUSDT,0.82
2026-02-07 20:00:00,1.23e-05,1.24e-05,1.22e-05,1.23e-05,1024131351.0,1770497999999,12595.7474692,454,599942688,7390.2203344,0,1000WHYUSDT,0.0
2026-02-07 21:00:00,1.23e-05,1.25e-05,1.22e-05,1.23e-05,1985356207.0,1770501599999,24511.1458643,488,908439585,11238.7865079,0,1000WHYUSDT,0.0
2026-02-07 22:00:00,1.23e-05,1.24e-05,1.22e-05,1.23e-05,2367802572.0,1770505199999,29148.5592901,547,1205761715,14859.6125073,0,1000WHYUSDT,0.0
2026-02-07 23:00:00,1.24e-05,1.24e-05,1.21e-05,1.23e-05,2798421670.0,1770508799999,34222.4590003,436,1133162982,13924.0947020,0,1000WHYUSDT,-0.81
2026-02-08 00:00:00,1.23e-05,1.24e-05,1.22e-05,1.23e-05,1574539214.0,1770512399999,19356.1594938,420,324363249,3996.4108577,0,1000WHYUSDT,0.0
